sentence,label,idx
Have fun learning Lunar New Year recipes with @LingLingPanda #LingLingAsianFood #ad #LA @… https://t.co/1l9OcRi8Sn,0,1653

"Happy New Year! I’ve come out of the woods...it’s been a month since I’ve posted anything, so I… https://t.co/BOWHik3pEs",0,1654

@dweinman22 @SavePrvtRyan guy in front of us just wished the guy he sits next to a happy new year.,0,1655

At what point in the year is is too late to say “Happy New Year”?,0,1656

Finally a chance to have a full serving but the results remain mediocre to me. Smooth with subtle evergreen embellishment. A bit grassy. - Drinking a Merry Christmas &amp; Happy New Year (Our Special Ale) (2017) @ Blue Collar Taproom - https://t.co/hbvxvAsRGl #photo,0,1657

“Hey happy new year”,0,1658

Nike’s Chinese New Year gear is pretty fire! @ohUKno2 I need the plug bro.💯,0,1659

Excited to attend two annual winter events in KCMO. Chinese New Year will be held @nelson_atkins on 1/28/18.  My favorite auction held @kansascityarts on 2/17/18. Check out their websites to find detailed information on both.,0,1660

Its almost lunar new year and ya girl could use some lucky money🤑🤑 just sayin❤️,0,1661

"Trinity Glass Cap for #dotRDA24 (24mm) #MADE IN #USA

#Chinese #New #Year is just around the… https://t.co/OkB3H81E4X",0,1662

"Me :: *drawing A+ poster*
Spotify ad :: PF Chang's is celebrating Chinese New Year!
Me :: ABORT, ABORT! *closes Spotify*",0,1663

Celebrating Lunar New Year with @chefkatiechin and @LingLingPanda #linglingasianfood #LA #ad @… https://t.co/1j39ZHoBGH,0,1664

Happy New Year -Please view this   New PSA by @jonbonjovi @JBJSoulFound for #jbjsoulkitchen https://t.co/9dQ0FtBSQS … … … … … … … … … … …,0,1665

#community #editorials #events #holidays #politics and more  Surreal ValeCity https://t.co/6SdDgZXuM9,0,1666

"This my Rock n Roll Shit-Storytelling, Barz, n Boobs-Happy New Year Merry Christmas-Next 🔥… https://t.co/4cAqWDElYs",0,1667

"“What’s up @TheAnnabelBrog , love you, happy new year” 🤩 NOT AS MUCH AS WE LOVE YOU… https://t.co/o1XbHxAqoM",0,1668

#Holidays https://t.co/pdS4mmYd9o,0,1669

"@FoxNews @POTUS @theresa_may While your there .. mention .. 

SPREADING! 💗 (your heart💗)

💗

🌐☺💗💋😇🌹🤗🌐☺💗💋😇🌹🤗🌐

      WORLD! 🌐 PEACE! 💗 2! All.☺

🌐☺💗💋😇🌹🤗🌐☺💗💋😇🌹🤗🌐

💗

🍾🍹🧀🍪🍷🍾🧀🍪🍹🍾

HAPPY! NEW! YEAR! 2018! 💋

 🍾🍹🍪🧀🍾🍷🍪🧀🍹🍾

💗",0,1670

"MGM expected to finally open its lond-delayed Cotai property on Jan. 29. However, local approval process not completed, so opening shifted to undisclosed date in February -  hopefully before Chinese New Year starting mid month. https://t.co/mliirNsi1d",0,1671

"Coming!
Chinese New Year 2018
Friday, February 16, 2018
        Year of the Dog
          21 Days
#ChineseNewYear2018
#LunarYear
#DogYear
#Peanuts https://t.co/auNRvJMXAF",0,1672

An amazing Lunar New Year assembly @HeathcoteSchool! #heathcotepride #ChineseNewYear https://t.co/g7U40lhPu4,0,1673

Early Lunar New Year Celebration!  We welcome the YEAR of the DOG 🐶 #heathcotepride https://t.co/GHVQVqQnVb,0,1674

Chinese New Year round the corner tapi langsung takda feel here.,0,1675

"My top 5 release this year. From Nike 
1)concords
2)all black 9’s 
3)White and black 9’s
4)black cements 
5) Chinese New Year 6’s.",0,1676

More Chinese New Year decor popping up 🎉 #ChineseNewYear #Metreon #SanFrancisco #SF #BayArea… https://t.co/wqAIPVPdqP,0,1677

"January Special!  Happy New Year 😊
Buy 1 package of (4) Fat Burner Injections for $55
AND… https://t.co/8DjvFFHrEE",0,1678

Chinese New Year 6s go wayyyy harder than everybody think,0,1679

Paint Branch Students @PBESBEES @PaintBranchPTA share Chinese New Year with parents and community @pgcps @LibbyKara https://t.co/ltmXovhqu6,0,1680

New Year's Celebration at Paint Branch Chinese Immersion https://t.co/99CYzISLZg,0,1681

"The Westfield Santa Anita is all ready for Lunar New Year with pretty decor, one awesome… https://t.co/rVTy0DTxu9",0,1682

The #holidays aren't over yet! ABCD's Citywide Boston Hispanic Center celebrates #ThreeKingsDay today.  Check out the recap from last year's event... https://t.co/Bkhrfj4PAT,0,1683

Gettin set for our 4th #Budweiser Chinese New Year event in Times Square.  Happy #YearOfTheDog! https://t.co/ImWyYJCrEB,0,1684

Very excited for Diversity Night where we are honoring the upcoming Lunar New Year! https://t.co/0hXW3q0YM9,0,1685

Happy New Year-Ready for this 🔥🔥🔥dropping 2/14/18 Skin tone blessed by the sun ☀️ Females from… https://t.co/yOK9elr2xf,0,1686

"I'M Bie sse D To Be Abli. To Look Backat an AmaziNg Career And Still Be Exc I Ted Abo  ut My fotur E Projects!  

Happy New year, frieh Ds! 

Mike Pence   
Sen John mccain  
Johanas adi Chandra  

Navy MP Marine UN   👶👶🚼🚼👩👴🎄🇺🇸🇮🇱🇮🇹🏡📞☎️😪😭😯🙅🚶😎🏀👐✋👇👊👉 https://t.co/wByeMUDYJe",0,1687

@She_Who_Is Happy new year dear,0,1688

@UCHICKSRFUNNY Happy New Year,0,1689

Are we still saying Happy New Year to folks we havnt seen yet  or is it too late?,0,1690

@jjl1958 Thanks John. Happy New Year to you and yours.,0,1691

Am I sleep on the Chinese new year 6's??,0,1692

This year my birthday falls on Chinese New Year so it's cool to think most of east Asia is gonna celebrate with me,0,1693

"Gn.💋2! All.😇

💗

SPREAD! 💗

💗

🌐☺💗💋😇🌹🤗🌐☺💗💋😇🌹🤗🌐

      WORLD! 🌐 PEACE! 💗 2! All.☺

🌐☺💗💋😇🌹🤗🌐☺💗💋😇🌹🤗🌐

💗

🍾🍹🧀🍪🍷🍾🧀🍪🍹🍾

HAPPY! NEW! YEAR! 2018! 💋

 🍾🍹🍪🧀🍾🍷🍪🧀🍹🍾

💗 https://t.co/2pPg3Jm7gO",0,1694

@Dreddard_Stark Dred! Where you been?!  Happy new year! 🎆,0,1695

Merry Christmas #America And have a Happy New Year @Davos https://t.co/oWTQMbZM2D via @YouTube,0,1696

Getting ready to celebrate Chinese New Year at MPL. https://t.co/AaUO4nuiRs,0,1697

#arts #community #editorials #events #holidays #politics and more  Surreal ValeCity https://t.co/6SdDgZXuM9,0,1698

@AmesAIHAgr @NetzschPumpsNA @Advanced @scruffy_dug A real pleasure to meet you all and greatly appreciate the follow. Happy New Year https://t.co/6q8npXciHa,0,1699

Diamonds are a girl's best friend #LasVegas #Cosmopolitan #Resort #Casino #Holidays #Swarovski… https://t.co/XZ5IRDCzqr,0,1700

@macantone hi Mario!what a beauty!! I bet he was loud!!! After a night of drinking!!!!! By the way happy new year!,0,1701

@lamekuma @ThompsonScribe Chinese new year,0,1702

Happy New Year honey https://t.co/dfadwI9kBa,0,1703

"A Prosperous Chinese New Year with Watch Republic as they are having 20% DISCOUNT for ALL ITEMS! (T&amp;C Apply)

Watch Republic | UG Floor, EPM https://t.co/onsctAF9CC",0,1704

"Happy New Year , remember this - Don’t sell yourself short; the biggest #limitations you face come from within https://t.co/aJ5kulnTx9....",0,1705

"Happy New Year, try this  - “#CHANGE your life today. Don’t gamble on the future; act now, without delay.” https://t.co/RCVRxq4ncl... Do  #costbenefitanalysis in 2018",0,1706

"Happy New Year, believe this  - “Sometimes your only available transportation is a leap of faith. https://t.co/mttbRUSklE … … … … … … … … … … … … … … … … … … … … … … @springsteen #springsteen",0,1707

"Happy New Year - #Trust that the color of our skin does not have to relate us , Our #Soul can do the Job https://t.co/3W2RMwILrx        &gt; @JBJSoulFound @jonbonjovi #jbjsoulkitchen",0,1708

Happy New Year -Please view this   New PSA by @jonbonjovi @JBJSoulFound for #jbjsoulkitchen https://t.co/9dQ0FtBSQS … … … … … … … … … … … …,0,1709

"Happy New Year blesseds 💙
💎 @scapinjoias 
#2018 #NewYork #NewYear #ruby #diamonds #GIA #gold… https://t.co/sg3yQ6dKfX",0,1710

"Coming!
Chinese New Year 2018
Friday, February 16, 2018
          Year of the Dog
             20 Days
#ChineseNewYear2018
#LunarYear
#DogYear
#Peanuts https://t.co/ElEgTkHHWt",0,1711

Thank you. Have a great weekend will be a Chinese New Year Saturday in downtown Riverside  will be a great weather. @abc7leslielopez,0,1712

En Little Italy 🇮🇹 #NYC #USA #littleitaly #pasta #holidays en Little… https://t.co/vRFubiJUYZ,0,1713

Happy new year 👍🏻⚽️ https://t.co/kzBElusovI,0,1714

@LisaYiRealtor knocked it out of the park last night at the AREAA Lunar New Year event! ##areaa… https://t.co/cRWPyHGgRW,0,1715

"@DoveCameron @AgentsofSHIELD @dovecameron you know;you still have that southern twang in your texting,Dove!!!! Btw,did you know that you were born in the Chinese Year of the Pig/Boar.It's true,if you are born before Feb 18,or when the next Chinese New Year is;you are born in the previous Year,which was Pig!!",0,1716

"@espn Well these are the @warriors real ‘City’ jerseys. Our population is so diverse we had to have two. We’ve had a Chinese New Year one for a few seasons now and it typically debuts around, um, Lunar New Year. (Hint: it’s in February) #DubNation #Oakland #TheBay https://t.co/bEVnsjoRub",0,1717

"Happy birthday to me. Happy new year to me. All those who share my journey and I share theirs, let’s keep at it. Thanks for the love",0,1718

"That's why they're Crapple, since the iPhone 6 apple and the Chinese have been using crap materials to make more money on repairs cause buying a new one every year isn't enough for them. https://t.co/EUv93e3qoQ",0,1719

"There's no set date for Chinese New Year…
According to the Lunar calendar, the Spring Festival… https://t.co/EIFxnYuF6Y",0,1720

"January Special!  Happy New Year 😊
Buy 1 package of (4) Fat Burner Injections for $55
AND… https://t.co/boz3JNkRo3",0,1721

"You: ""Happy new year!""

Neil deGrasse Tyson: https://t.co/MkDDfhl1x9",0,1722

Do I reeeeeaallllllllly have to take it down??? 😂#ChristmasTree #Christmas2017 #holidays #ABQ #NM @koat7news https://t.co/waKIVdenvj,0,1723

"Tomorrow 6:30pm 
2018 KUCSSFA Chinese New Year Night
@liedcenterks https://t.co/KAne98bzdw",0,1724

"Help celebrate Chinese New Year's ""Year of the Dog"" on Saturday, February 17 from 8-10am with FREE ACUPUNCTURE! Reduce your stress and start your new year on the right foot (or paw). Call 262.652.5500 to schedule. https://t.co/6BJfe5blqM",0,1725

"Time, dedication, heart and rehearsals combined with great musicians make for exceptional performances! 

We still have three more shows to go for our Celebration of the Chinese New Year! 

Performances remaining are Jan. 27, 28 and Feb. 11. Details at https://t.co/mW7QGHu2wH. https://t.co/cb6usFPvPI",0,1726

👉Happy New Year Ladies Last Friday of jaNUAry L❤VE U 👈 @ Green Hill Cemetery Historic District https://t.co/jzAwws7Bex,0,1727

#usatuvoz and happy new year 🎆 https://t.co/vhMbxyiJtI,0,1728

Join me in welcoming the Lunar New Year Celebration to Disney California Adventure: Year of the… https://t.co/D7W1qPj2jG,0,1729

These are my most favorite albums released this past year. I listened to a lot of new music but these releases are still in heavy rotation for me! Can’t wait to see what new music this year brings! Happy new year everyone!! 🐚🌴🎢🌹 https://t.co/fnrwwMOUSu,0,1730

My first blog post of the year was also my very first product review! 💜 So head over to my website to read my article. Then head to https://t.co/j6eIxVXAWI and get some goodies!! #30PlusBlogs #FemaleBloggers #BloggingGals #MomBlogger https://t.co/sYWbc05AVs https://t.co/TebC1JI0re,0,1731

"]☆☆☆☆[
#walloffame #star #hollywood #holidays #california #us à Hollywood Walk of Fame https://t.co/a56VoIwdzq",0,1732

Our reporter @minkus is checking into the Lunar New Year event at #Disneyland. It starts today. https://t.co/39bmlBtuTx,0,1733

"We are covering three different media events tonight: #HPCelebration @UniversalORL, a new dinner experience @SeaWorld Discovery Cove and Lunar New Year at #Disneyland.",0,1734

"Our Chinese New Year Gift Box is now available in select store locations! On Oahu, find them at… https://t.co/pPuOShYafc",0,1735

Eagerly waiting for @jaysquivel's arrival so we can go eat Lunar New Year food at DCA,0,1736

Parsons is first of many to begin the Lunar New Year celebrations! https://t.co/zSE0ccuKxO,0,1737

@satekampar @billy_penn CANT WAIT! Yee Sang is one of my favorite Chinese New Year traditions!!,0,1738

@_RealJackFrost_ @JennBarlow Hii happy New Year to you,0,1739

"Gn.💋2! All.😇

💗

SPREAD! 💗

💗

🌐☺💗💋😇🌹🤗🌐☺💗💋😇🌹🤗🌐

      WORLD! 🌐 PEACE! 💗 2! All.☺

🌐☺💗💋😇🌹🤗🌐☺💗💋😇🌹🤗🌐

💗

🍾🍹🧀🍪🍷🍾🧀🍪🍹🍾

HAPPY! NEW! YEAR! 2018! 💋

 🍾🍹🍪🧀🍾🍷🍪🧀🍹🍾 https://t.co/H2FYYFgFlU",0,1740

@NancyABernal Happy New Year to you Nancy ♥️,0,1741

Mickey and Minnie in their Lunar New Year outfits! #Disneyland https://t.co/tafeyLQILO,0,1742

New Disney California Adventure Lunar New Year map. https://t.co/QqyHhopPQm,0,1743

"Visiting @myintent studio today in L.A.
Wishing you a happy new year ! https://t.co/5otez1LWKv",0,1744

🔴 Disneyland Lunar New Year 2018 LIVE! https://t.co/Whkpd4BYPx via @YouTube,0,1745

"""Seriously Nana, enough already""
Yes, I'm obsessed 😂😂
#vacation #family #holidays #winter… https://t.co/rD49PKFE1O",0,1746

"I'm in love with this face.....
Nana's Twinkle
#vacation #family #holidays #winter #fortworth… https://t.co/0J1KWRPV3t",0,1747

"This face tho......
Nana's Twinkle
#vacation #family #holidays #winter #fortworth #grandkids… https://t.co/KYPoX1oMXE",0,1748

"Gary Maggetti, General Manager California Adventure West, talks about the expanded Lunar New Year merchandise, including a Mickey plush that is only available at Shanghai Disney Resort and now California Adventure. https://t.co/9GaQVQV39k",0,1749

Goofy is now in Mulan’s Lunar New Year Procession at #Disneyland https://t.co/T5pxnmVqFg,0,1750

A look at Mulan’s Lunar New Year Procession at #Disneyland https://t.co/kUa5mzD26i,0,1751

You are a gem. Happy New Year! #CreativeEnergy https://t.co/zkjlxFGt4D,0,1752

"Lunar New Year has officially kicked off at Disney California Adventure! 🇨🇳🐲
#ThemeParkConnect #LunarNewYear #YearOfTheDog #ParadisePark #DisneylandResort #DisneySide #Disneyland #DisneyCaliforniaAdventure #DisneyAP #FamilyFun #Anaheim @DisneylandToday https://t.co/vGSMGurDpc",0,1753

"""Mulan Lunar New Year Procession"" at  @DCAToday  it's so  beautiful it will make you want to visit Asia. #Disneyland #Lunarnewyear https://t.co/SmPqyLwyq4",0,1754

"HAPPY NEW YEAR EVERYONE! Are you ready for our ""Let The Curves Speak"" January 2018 Special #36… https://t.co/JaRA57Toxw",0,1755

"HAPPY NEW YEAR EVERYONE! Are you ready for our ""Let The Curves Speak"" January 2018 Special #36… https://t.co/J9oNOVs7KZ",0,1756

"HAPPY NEW YEAR EVERYONE! Are you ready for our ""Let The Curves Speak"" January 2018 Special #36… https://t.co/AMvG51VmJA",0,1757

Goofy is now part of this years Mulan’s Lunar New Year Procession at Disney California Adventure. #Disneyland https://t.co/W3z2KjblQS,0,1758

Starting Chinese New Year celebrations early... chewy_and_pola got Doggie Lai See for all of… https://t.co/KeVyDrXPOh,0,1759

Lunar New Year Disney Balloon at Disney California  Adventure. https://t.co/o1wd34oOdi,0,1760

I wish I could’ve gone to Disneyland today to celebrate the Chinese’s New Year. My friend is sending me snaps from there :-(,0,1761

How far into the New Year is it still acceptable to say “Happy New Year”??,0,1762

Mickey plush from Shanghai Disney is available for the Lunar New Year season at #Disneyland https://t.co/BnKXqyNzMD,0,1763

HAPPY NEW YEAR 2018 NEW YORK KNICKS! LET’S GO NEW YORK KNICKS! #NYKvsPHX,0,1764

Celebrating Lunar New Year disneyland! Check out my Insta-Story and FB for live coverage… https://t.co/ja1aOv87Hr,0,1765

#arts #community #editorials #events #holidays #politics and more  Surreal ValeCity https://t.co/6SdDgZXuM9,0,1766

Chinese New Year of the Earth Dog: How Will You Serve  https://t.co/pZV4SQpmiO,0,1767

"@uptownslimdc What’s good wit you big homie, happy new year to you too. Heard you just touch back down on some slight shit lol.",0,1768

I love how some people are still saying “happy new year!”,0,1769

#Archives #reviews #Holidays https://t.co/pdS4mmYd9o,0,1770

Happy New Year!!! #2018IsHere,0,1771

"The Year of the Dog begins February 16, but @pennmuseum kicks off the Lunar New Year celebrations this weekend! Head to @phillyfamilymag to find out about all the celebrations happening around town to bring in the new year! https://t.co/vBmVmpzFp4 #phillyfamily",0,1772

"Happy New Year! @9NEWS @AnschutzWell 
https://t.co/3K2zPCOnnU",0,1773

"@DianaGordon I haven’t been able to tell you Happy New Year. Come back to Twitter, we miss you.",0,1774

@kamalravikant active meditation? nice thought exercise!! 😍 ps. happy new year Kamal! hope all is well!,0,1775
